consumer_id,library_id,direct,qualifier,parent_id
github|finos|legend-engine,maven|org.mongodb|bson|unspecified,1,runtime,
github|finos|legend-engine,maven|org.mongodb|mongodb-driver-sync|unspecified,1,runtime,
github|finos|legend-engine,maven|org.mongodb|mongodb-driver-core|unspecified,1,runtime,
github|finos|legend-engine,maven|org.eclipse.collections|eclipse-collections-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.eclipse.collections|eclipse-collections|unspecified,1,runtime,
github|finos|legend-engine,maven|org.pac4j.jax-rs|core|unspecified,1,runtime,
github|finos|legend-engine,maven|org.pac4j|pac4j-core|unspecified,1,runtime,
github|finos|legend-engine,maven|io.opentracing|opentracing-util|unspecified,1,runtime,
github|finos|legend-engine,maven|io.opentracing|opentracing-api|unspecified,1,runtime,
github|finos|legend-engine,maven|javax.ws.rs|javax.ws.rs-api|unspecified,1,runtime,
github|finos|legend-engine,maven|io.swagger|swagger-annotations|unspecified,1,runtime,
github|finos|legend-engine,maven|org.slf4j|slf4j-reload4j|unspecified,1,test,
github|finos|legend-engine,maven|ch.qos.reload4j|reload4j|unspecified,1,test,
github|finos|legend-engine,maven|org.apache.commons|commons-lang3|unspecified,1,runtime,
github|finos|legend-engine,maven|junit|junit|unspecified,1,test,
github|finos|legend-engine,maven|de.bwaldvogel|mongo-java-server|unspecified,1,test,
github|finos|legend-engine,maven|de.bwaldvogel|mongo-java-server-core|unspecified,1,test,
github|finos|legend-engine,maven|de.bwaldvogel|mongo-java-server-memory-backend|unspecified,1,test,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-dsl-mapping-grammar|${legend.pure.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-dsl-diagram-grammar|${legend.pure.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-dsl-graph-grammar|${legend.pure.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-store-relational-grammar|${legend.pure.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-pure-code-compiled-core|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-javaGeneration-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-javaPlatformBinding-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-javaPlatformBinding-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-json-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-json-javaPlatformBinding-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-xml-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-xml-javaPlatformBinding-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-core-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-javaPlatformBinding-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-serviceStore-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-serviceStore-javaPlatformBinding-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-pure-platform-precisePrimitives-java|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m4|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m3-core|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-dsl-graph-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-dsl-mapping-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-runtime-java-engine-compiled|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-runtime-java-extension-compiled-dsl-mapping|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-pure-code-compiled-core|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-pure-platform-java|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-pure-platform-dsl-store-java|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-javaPlatformBinding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-javaPlatformBinding-externalFormat-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-core-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-javaPlatformBinding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-javaPlatformBinding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-json-javaPlatformBinding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-xml-javaPlatformBinding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-serviceStore-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-serviceStore-javaPlatformBinding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-dsl-service-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|junit|junit|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-executionPlan-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-emit-junit|unspecified,1,test,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-extensions-collection-generation|unspecified,1,test,
github|finos|legend-engine,maven|org.junit.jupiter|junit-jupiter-api|unspecified,1,test,
github|finos|legend-engine,maven|org.junit.jupiter|junit-jupiter-engine|unspecified,1,test,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-executionPlan-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-executionPlan-execution-store-inMemory|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-executionPlan|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-executionPlan-connection|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-athena-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-bigquery-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-clickhouse-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-databricks-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-memsql-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-postgres-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-redshift-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-snowflake-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-spanner-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sqlserver-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-trino-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-serviceStore-executionPlan|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-nonrelationalStore-mongodb-executionPlan|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-deephaven-executionPlan|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-elasticsearch-V7-executionPlan|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-dsl-service-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-external-shared-format-runtime|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-runtime|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-shared|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-arrow-runtime|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-driver-bloomberg|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-json-runtime|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-xml-runtime|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-functionActivator-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-dsl-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-dsl-service|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-configuration-contract-extension-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-pure-code-core-extension|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-analytics-function-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-analytics-binding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-external-shared|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-external-format-core|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-external-format-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-external-format-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-tds-compiler|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-tds-grammar|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-morphir|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-xml-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-xml-model|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-flatdata-model|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-arrow-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-json-model|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-json-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-external-format-jsonSchema|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-diagram-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-diagram-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-diagram-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-clickhouse-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-postgres-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-hive-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-presto-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sybase-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sybaseiq-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sparksql-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-bigquery-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-bigquery-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-spanner-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-spanner-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-trino-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-trino-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-snowflake-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-snowflake-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-databricks-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-databricks-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-redshift-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-redshift-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-store-entitlement-analytics|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sqlPlanning-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-postgresSqlModel-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-postgresSqlModel-extensions-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sqlDialectTranslation-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-duckdb-sqlDialectTranslation-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-h2-sqlDialectTranslation-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-snowflake-sqlDialectTranslation-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-serviceStore-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-serviceStore-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-elasticsearch-V7-pure-metamodel|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-elasticsearch-V7-protocol|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-elasticsearch-V7-grammar|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-deephaven-grammar|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-deephaven-protocol|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-deephaven-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-deephaven-javaPlatformBinding-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-cloud-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-cloud-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-target-relational-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-target-relational-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-target-relational-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-persistence-test-runner|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-dataquality-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-dataquality-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-dataquality-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-data-space-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-data-space-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-data-space-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-data-space-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-powerbi-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-functionActivator-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-snowflake-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-snowflake-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-snowflake-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-snowflake-generator|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-hostedService-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-hostedService-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-hostedService-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-hostedService-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-functionJar-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-functionJar-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-functionJar-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-bigqueryFunction-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-bigqueryFunction-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-bigqueryFunction-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-memsqlFunction-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-memsqlFunction-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-memsqlFunction-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-text-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-text-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-text-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-protobuf|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-avro|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-graphQL-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-graphQL-grammar-integration|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-sql-expression-pure|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-sql-expression-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-sql-expression-compiler|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-daml-model|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-nonrelationalStore-mongodb-grammar-integration|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-nonrelationalStore-mongodb-javaPlatformBinding-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-nonrelationalStore-mongodb-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-authentication-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-authentication-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-analytics-search-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-analytics-store-entitlement|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-openapi-generation|unspecified,1,runtime,
github|finos|legend-engine,maven|org.slf4j|slf4j-nop|${slf4j.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-repl-relational|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-repl-data-cube|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-repl-client|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-protocol|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-javaPlatformBinding-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-shared-extensions|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-shared-structures|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-identity-kerberos|unspecified,1,runtime,
github|finos|legend-engine,maven|org.jline|jline|unspecified,1,runtime,
github|finos|legend-engine,maven|commons-io|commons-io|unspecified,1,runtime,
github|finos|legend-engine,maven|org.jline|jline-terminal-jansi|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-repl-client|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-repl-relational|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-duckdb-execution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-duckdb-grammar|unspecified,1,runtime,
github|finos|legend-engine,maven|org.jline|jline-terminal|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-dsl-store-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.pure|legend-pure-m2-store-relational-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-duckdb-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-h2-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-postgres-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-oracle-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-snowflake-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-trino-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-memsql-PCT|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sqlserver-PCT|unspecified,1,runtime,
github|finos|legend-engine,oci|docker.io/library|eclipse-temurin|11.0.17_8-jdk-jammy,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-h2-execution-2.1.214|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-server-support-core|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-test-framework|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-test-mft|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-test-mft|${project.version},1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-sqlserver-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-bigquery-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-databricks-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-redshift-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-snowflake-pure|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-grammar-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-relationalStore-connection-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-language-pure-compiler-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-pure-runtime-java-extension-compiled-functions-planExecution|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-services-model-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-executionPlan-execution-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-core-query-pure-http-api|unspecified,1,runtime,
github|finos|legend-engine,maven|org.finos.legend.engine|legend-engine-xt-graphQL-generation-http-api|unspecified,1,runtime,
